OBJECTID,ANCHORNAME,ADDRESS,BLDGNBR,PREDIR,STREETNAME,STREETTYPE,SUFFDIR,CITY,STATECODE,ZIP5,ZIP4,LATITUDE,LONGITUDE,CAICAT,BBSERVICE,PublicWifi,URL,TRANSTECH,FULLFIPSID,CAIID,SubScrbDow,SubSrbUP,confidence
9714,GARY'S PHARMACY,"349 Franklin Ave Nutley, NJ 07110-1664 United States, Nutley, New Jersey 07110",349,,Franklin Ave Nutley,,,Nutley,NJ,7110,,40.819408,-74.15937,3,U,U,,0,3.4013E+14,,,,0
9718,GATEWAY PHARMACY INC.,"1 Gateway Ctr Newark, NJ 07102-5315 United States, Newark, New Jersey 07102",1,,Gateway Ctr Newark,,,Newark,NJ,7102,,40.73538,-74.16408,3,U,U,,0,3.4013E+14,,,,0
9730,GIANNOTTOS PHARMACY,"195 1st Ave W Newark, NJ 07107-2618 United States, Newark, New Jersey 07107",195,,1st Ave W Newark,,,Newark,NJ,7107,,40.767601,-74.181168,3,U,U,,0,3.4013E+14,,,,0
9731,GIARDINA PHARMACY,"6101 Kennedy Blvd North Bergen, NJ 07047-3418 United States, North Bergen, New Jersey 07047",6101,,Kennedy Blvd North Bergen,,,North Bergen,NJ,7047,,40.79257,-74.02106,3,U,U,,0,3.4017E+14,,,,0
9732,GILMORE PHARMACY,"6000 Park Ave West New York, NJ 07093-3716 United States, West New York, New Jersey 07093",6000,,Park Ave West New York,,,West New York,NJ,7093,,40.785759,-74.009064,3,U,U,,0,3.4017E+14,,,,0
9734,GLEN RIDGE PHARMACY,"855 Bloomfield Ave Glen Ridge, NJ 07028-1329 United States, Glen Ridge, New Jersey 07028",855,,Bloomfield Ave Glen Ridge,,,Glen Ridge,NJ,7028,,40.801861,-74.204941,3,U,U,,0,3.4013E+14,,,,0
9735,"GLEN RIDGE SURGI CENTER, LLC","230 Sherman Avenue, Glen Ridge, NJ 07028, USA, Glen Ridge, NJ 07028",230,,"Sherman Avenue, Glen Ridge",,,Glen Ridge,NJ,7028,,40.81205,-74.202391,3,U,U,,0,3.4013E+14,,,,0
9741,GOOD HEALTH PHARMACY,"530 Joralemon St Belleville, NJ 07109-1844 United States, Belleville, New Jersey 07109",530,,Joralemon St Belleville,,,Belleville,NJ,7109,,40.80151,-74.165065,3,U,U,,0,3.4013E+14,,,,0
9743,GOOD TIME PHARMACY LLC.,"324 Central Ave Jersey City, NJ 07307-2918 United States, Jersey City, New Jersey 07307",324,,Central Ave Jersey City,,,Jersey City,NJ,7307,,40.74611,-74.04928,3,U,U,,0,3.4017E+14,,,,0
9751,GREEN LEAF PHARMACY LLC,"870 Springfield Ave Irvington, NJ 07111-3668 United States, Irvington, New Jersey 07111",870,,Springfield Ave Irvington,,,Irvington,NJ,7111,,40.72793,-74.221913,3,U,U,,0,3.4013E+14,,,,0
9755,GROVE PHARMACY,"123 Grove St Montclair, NJ 07042-4021 United States, Montclair, New Jersey 07042",123,,Grove St Montclair,,,Montclair,NJ,7042,,40.81575,-74.207359,3,U,U,,0,3.4013E+14,,,,0
9756,GUARDYS PHARMACY,"421 Bloomfield Ave Newark, NJ 07107-2440 United States, Newark, New Jersey 07107",421,,Bloomfield Ave Newark,,,Newark,NJ,7107,,40.76973,-74.1828,3,U,U,,0,3.4013E+14,,,,0
9789,Gary K Berman Md Facc,"1500 Pleasant Valley Way, Suite 207,West Orange NJ 07052, West Orange, New Jersey 07052",1500,,Pleasant Valley Way,,,West Orange,NJ,7052,,40.770641,-74.285309,3,U,U,,0,3.4013E+14,,,,0
9794,Gastro Care Llc,"25 East Willow Street,Millburn NJ 07041, Millburn, New Jersey 07041",25,,East Willow Street,,,Millburn,NJ,7041,,40.716929,-74.305678,3,U,U,,0,3.4013E+14,,,,0
9819,Gastroenterology Center Pa,"21 Plymouth Street,Montclair NJ 07042, Montclair, New Jersey 07042",21,,Plymouth Street,,,Montclair,NJ,7042,,40.81221,-74.2201,3,U,U,,0,3.4013E+14,,,,0
9828,"Gastroenterology Group,The","123 Highland Avenue Suite 103,Glen Ridge NJ 07028, Glen Ridge, New Jersey 07028",123,,Highland Avenue,,,Glen Ridge,NJ,7028,,40.80896,-74.204132,3,U,U,,0,3.4013E+14,,,,0
9829,Gastroenterology Medical Associates,"9223 Kennedy Blvd Suite D,North Bergen NJ 07047, North Bergen, New Jersey 07047",9223,,Kennedy Blvd,,,North Bergen,NJ,7047,,40.8107,-74.003479,3,U,U,,0,3.4017E+14,,,,0
9830,Gastroenterology Of North Essex Pc,"199 Broad Street Suite 1a,Bloomfield NJ 07003, Bloomfield, New Jersey 07003",199,,Broad Street,,,Bloomfield,NJ,7003,,40.800861,-74.196564,3,U,U,,0,3.4013E+14,,,,0
9834,Gates Manor,"111 Gates Avenue, Montclair, NJ 07042, USA, Montclair, NJ 07042",111,,"Gates Avenue, Montclair",,,Montclair,NJ,7042,,40.807214,-74.221844,3,U,U,,0,3.4013E+14,,,,0
9839,"General Health Group, Llc","7511 Bergenline Avenue,North Bergen NJ 07047, North Bergen, New Jersey 07047",7511,,Bergenline Avenue,,,North Bergen,NJ,7047,,40.799304,-74.008456,3,U,U,,0,3.4017E+14,,,,0
9851,George J Ciechanowski Md,"63 Sip Avenue,Jersey City NJ 07306, Jersey City, New Jersey 07306",63,,Sip Avenue,,,Jersey City,NJ,7306,,40.730518,-74.062103,3,U,U,,0,3.4017E+14,,,,0
9855,George T Weinberger Do,"8305 A Bergenline Ave,North Bergen NJ 07047, North Bergen, New Jersey 07047",8305,,A Bergenline Ave,,,North Bergen,NJ,7047,,40.80442,-74.004692,3,U,U,,0,3.4017E+14,,,,0
9856,George Z Farion Md Pa,"87 Franklin Avenue 1st Floor,Nutley NJ 07110, Nutley, New Jersey 07110",87,,Franklin Avenue 1st Floor,,,Nutley,NJ,7110,,40.811562,-74.165001,3,U,U,,0,3.4013E+14,,,,0
9859,Gerald Ciciola & Gwen David Mds,"95 Northfield Avenue,West Orange NJ 07052, West Orange, New Jersey 07052",95,,Northfield Avenue,,,West Orange,NJ,7052,,40.77542,-74.244948,3,U,U,,0,3.4013E+14,,,,0
9860,Geraldine S Meanor Md,"150 Ridgewood Avenue,Glen Ridge NJ 07028-1115, Glen Ridge, New Jersey 07028",150,,Ridgewood Avenue,,,Glen Ridge,NJ,7028,,40.796291,-74.208939,3,U,U,,0,3.4013E+14,,,,0
9861,Gerard T Cicalese Md Pa,"330 Washington Ave,Belleville NJ 07109-3249, Belleville, New Jersey 07109",330,,Washington Ave,,,Belleville,NJ,7109,,40.792198,-74.15081,3,U,U,,0,3.4013E+14,,,,0
9869,Gilberto F Gastell Md Pa,"408 37th Street,Union City NJ 07087, Union City, New Jersey 07087",408,,37th Street,,,Union City,NJ,7087,,40.774319,-74.02652,3,U,U,,0,3.4017E+14,,,,0
9875,Glen Ridge Surgicenter,"230 Sherman Avenue,Glen Ridge NJ 07028, Glen Ridge, New Jersey 07028",230,,Sherman Avenue,,,Glen Ridge,NJ,7028,,40.812038,-74.201912,3,U,U,,0,3.4013E+14,,,,0
9891,Goldson Medical Associates Llc,"20 Valley Street Suite 320,South Orange NJ 07079, South Orange, New Jersey 07079",20,,Valley Street,,,South Orange,NJ,7079,,40.74522,-74.258842,3,U,U,,0,3.4013E+14,,,,0
9894,Goodlife Adult Day Care,"515 N Arlington Ave East Orange, NJ 07017-4010 United States, East Orange, New Jersey 07017",515,,N Arlington Ave East Orange,,,East Orange,NJ,7017,,40.776559,-74.198331,3,U,U,,0,3.4013E+14,,,,0
9912,Green Hill,"103 Pleasant Valley Way West Orange, NJ 07052-2905 United States, West Orange, New Jersey 07052",103,,Pleasant Valley Way West Orange,,,West Orange,NJ,7052,,40.820676,-74.252927,3,U,U,,0,3.4013E+14,,,,0
9922,Gregory Heifler Md Pa,"103 Park Street Bldg B,Montclair NJ 07042, Montclair, New Jersey 07042",103,,Park Street Bldg B,,,Montclair,NJ,7042,,40.82077,-74.213821,3,U,U,,0,3.4013E+14,,,,0
9930,Guillermo Garcia  Md,"Christ Hospital Doctors' Building, 142 Palisade Avenue Suite 108,Jersey City NJ 07306, Jersey City, New Jersey 07306",N/A,,CHRIST HOSPITAL DOCTORS' BUILDING,,,Jersey City,NJ,7306,,40.733952,-74.050743,3,U,U,,0,3.4017E+14,,,,0
9932,Guy A Francis Md,"2130 Millburn Avenue Suite C-3,Maplewood NJ 07040, Maplewood, New Jersey 07040",2130,,Millburn Avenue,,,Maplewood,NJ,7040,,40.72172,-74.28137,3,U,U,,0,3.4013E+14,,,,0
9951,HACKENSACK-UMC MOUNTAINSIDE,"Highland Avenue & Bay Street, Glen Ridge, NJ 07028, USA, Glen Ridge, NJ 07028",N/A,,"HIGHLAND AVENUE & BAY STREET, GLEN RIDGE",,,Glen Ridge,NJ,7028,,40.8105891,-74.2046182,3,U,U,,0,3.4013E+14,,,,0
9958,"HAMILTON PARK DIALYSIS OPCO, LLC","328 9th Street, Jersey City, NJ 07302, USA, Jersey City, NJ 07302",328,,"9th Street, Jersey City",,,Jersey City,NJ,7302,,40.7287126,-74.0485736,3,U,U,,0,3.4017E+14,,,,0
9959,"HAMILTON PARK WELLNESS OPCO, LLC","330 9th Street, Jersey City, NJ 07302, USA, Jersey City, NJ 07302",330,,"9th Street, Jersey City",,,Jersey City,NJ,7302,,40.7285705,-74.0487667,3,U,U,,0,3.4017E+14,,,,0
9968,HARRIS PHARMACY,"519 Broadway Newark, NJ 07104-4132 United States, Newark, New Jersey 07104",519,,Broadway Newark,,,Newark,NJ,7104,,40.768372,-74.163612,3,U,U,,0,3.4013E+14,,,,0
9969,HARRISON ENDO SURGICAL CENTER LLC,"620 Essex Street, Harrison, NJ 07029, USA, Harrison, NJ 07029",620,,"Essex Street, Harrison",,,Harrison,NJ,7029,,40.7427005,-74.1513544,3,U,U,,0,3.4017E+14,,,,0
9970,HARRY'S PHARMACY,"7917 Kennedy Blvd North Bergen, NJ 07047-4137 United States, North Bergen, New Jersey 07047",7917,,Kennedy Blvd North Bergen,,,North Bergen,NJ,7047,,40.804161,-74.011238,3,U,U,,0,3.4017E+14,,,,0
9977,HEALTH AID PHARMACY,"212 Palisade Ave Jersey City, NJ 07306-1104 United States, Jersey City, New Jersey 07306",212,,Palisade Ave Jersey City,,,Jersey City,NJ,7306,,40.73605,-74.049393,3,U,U,,0,3.4017E+14,,,,0
9978,HEALTH CARE PHARMACY,"119 Ocean Ave Jersey City, NJ 07305-2518 United States, Jersey City, New Jersey 07305",119,,Ocean Ave Jersey City,,,Jersey City,NJ,7305,,40.692799,-74.09407,3,U,U,,0,3.4017E+14,,,,0
9983,HEALTHCARE PHARMACY,"115 Christopher Columbus Dr Jersey City, NJ 07302-3523 United States, Jersey City, New Jersey 07032",115,,Christopher Columbus Dr Jersey City,,,Jersey City,NJ,7032,,40.719773,-74.043744,3,U,U,,0,3.4017E+14,,,,0
9988,HEALTHCARE PHARMACY,"953 Garfield Ave Jersey City, NJ 07304-2733 United States, Jersey City, New Jersey 07304",953,,Garfield Ave Jersey City,,,Jersey City,NJ,7304,,40.711042,-74.069752,3,U,U,,0,3.4017E+14,,,,0
9989,HEALTHCENTER PHARMACY,"6200 Bergenline Ave West New York, NJ 07093-1619 United States, West New York, New Jersey 07093",6200,,Bergenline Ave West New York,,,West New York,NJ,7093,,40.79139,-74.014442,3,U,U,,0,3.4017E+14,,,,0
9990,HEALTHFAIR PHARMACY,"315 Willow Ave Hoboken, NJ 07030-3807 United States, Hoboken, New Jersey 07030",315,,Willow Ave Hoboken,,,Hoboken,NJ,7030,,40.74118,-74.033562,3,U,U,,0,3.4017E+14,,,,0
9999,HEIGHTS PHARMACY CORP.,"424 Central Ave Jersey City, NJ 07307-2808 United States, Jersey City, New Jersey 07307",424,,Central Ave Jersey City,,,Jersey City,NJ,7307,,40.74922,-74.047137,3,U,U,,0,3.4017E+14,,,,0
10001,HELLER PHARMACY,"664 Mt Prospect Ave Newark, NJ 07104-3110 United States, Newark, New Jersey 07104",664,,Mt Prospect Ave Newark,,,Newark,NJ,7104,,40.7747,-74.166229,3,U,U,,0,3.4013E+14,,,,0
10003,HERBERT'S PHARMACY,"753 Bergen Ave Jersey City, NJ 07306-4705 United States, Jersey City, New Jersey 07306",753,,Bergen Ave Jersey City,,,Jersey City,NJ,7306,,40.725109,-74.068398,3,U,U,,0,3.4017E+14,,,,0
10012,HINES PHARMACY,"2301 Bergenline Ave Union City, NJ 07087-3523 United States, Union City, New Jersey 07087",2301,,Bergenline Ave Union City,,,Union City,NJ,7087,,40.767059,-74.032852,3,U,U,,0,3.4017E+14,,,,0
10014,HMX LLC. DBA HM COMPOUDING,"558 Kennedy Blvd Bayonne, NJ 07002-2620 United States, Bayonne, New Jersey 07002",558,,Kennedy Blvd Bayonne,,,Bayonne,NJ,7002,,40.665166,-74.123724,3,U,U,,0,3.4017E+14,,,,0
10016,HOBOKEN FAMILY PHARMACY,"307 1st St Hoboken, NJ 07030-2440 United States, Hoboken, New Jersey 07030",307,,1st St Hoboken,,,Hoboken,NJ,7030,,40.738152,-74.034927,3,U,U,,0,3.4017E+14,,,,0
10017,HOBOKEN FAMILY PLANNING SUMMIT CENTER,"1206 Summit Avenue, Union City, NJ 07087, USA, Union City, NJ 07087",1206,,"Summit Avenue, Union City",,,Union City,NJ,7087,,40.761246,-74.041455,3,U,U,,0,3.4017E+14,,,,0
10018,"HOBOKEN FAMILY PLANNING, INC.","124 Grand Street, Hoboken, NJ 07030, USA, Hoboken, NJ 07030",124,,"Grand Street, Hoboken",,,Hoboken,NJ,7030,,40.7393846,-74.0361544,3,U,U,,0,3.4017E+14,,,,0
10019,HOBOKEN MEDICAL IMAGING,"2 Hudson Place, Hoboken, NJ 07030, USA, Hoboken, NJ 07030",2,,"Hudson Place, Hoboken",,,Hoboken,NJ,7030,,40.736084,-74.028321,3,U,U,,0,3.4017E+14,,,,0
10020,"HOBOKEN RADIOLOGY, L.L.C.","79 Hudson Street #100, Hoboken, NJ 07030, USA, Hoboken, NJ 07030",79,,"Hudson Street #100, Hoboken",,,Hoboken,NJ,7030,,40.7363121,-74.0299597,3,U,U,,0,3.4017E+14,,,,0
10046,HOOK PHARMACY,"204 Washington St Jersey City, NJ 07302-4528 United States, Jersey City, New Jersey 07302",204,,Washington St Jersey City,,,Jersey City,NJ,7302,,40.71425,-74.03788,3,U,U,,0,3.4017E+14,,,,0
10048,HORIZON HEALTH CENTER,"115 Columbus Drive, Jersey City, NJ 07302, USA, Jersey City, NJ 07302",115,,"Columbus Drive, Jersey City",,,Jersey City,NJ,7302,,40.7196363,-74.0439934,3,U,U,,0,3.4017E+14,,,,0
10049,HORIZON HEALTH CENTER,"714 Bergen Avenue, Jersey City, NJ 07306, USA, Jersey City, NJ 07306",714,,"Bergen Avenue, Jersey City",,,Jersey City,NJ,7306,,40.724411,-74.0696983,3,U,U,,0,3.4017E+14,,,,0
10053,"HOSPICE COMFORT CARE OF NJ, INC.","820 Broadway, Bayonne, NJ 07002, USA, Bayonne, NJ 07002",820,,"Broadway, Bayonne",,,Bayonne,NJ,7002,,40.675177,-74.1086409,3,U,U,,0,3.4017E+14,,,,0
10057,HOSPICE OF NEW JERSEY,"400 Broadacres Drive, Bloomfield, NJ 07003, USA, Bloomfield, NJ 07003",400,,"Broadacres Drive, Bloomfield",,,Bloomfield,NJ,7003,,40.837663,-74.1821609,3,U,U,,0,3.4013E+14,,,,0
10059,"HOSPICE PROGRAM OF BAYONNE VISITING NURSE ASSOCIATION, INC.","325 Broadway, Bayonne, NJ 07002, USA, Bayonne, NJ 07002",325,,"Broadway, Bayonne",,,Bayonne,NJ,7002,,40.6580686,-74.1233871,3,U,U,,0,3.4017E+14,,,,0
10062,HUDACKO'S PHARMACY,"861 Broadway Bayonne, NJ 07002-3031 United States, Bayonne, New Jersey 07002",861,,Broadway Bayonne,,,Bayonne,NJ,7002,,40.67689,-74.10729,3,U,U,,0,3.4017E+14,,,,0
10063,HUDSON COUNTY MEADOWVIEW PSYCHIATRIC HOSPITAL,"595 County Avenue, Secaucus, NJ 07094, USA, Secaucus, NJ 07094",595,,"County Avenue, Secaucus",,,Secaucus,NJ,7094,,40.7786029,-74.059404,3,U,U,,0,3.4017E+14,,,,0
10066,HUDSON IMAGING PA,"75 Montgomery Street, Jersey City, NJ 07302, USA, Jersey City, NJ 07302",75,,"Montgomery Street, Jersey City",,,Jersey City,NJ,7302,,40.7167612,-74.037604,3,U,U,,0,3.4017E+14,,,,0
10068,"HUDSON MRI, P.A.","170 Erie Street, Jersey City, NJ 07302, USA, Jersey City, NJ 07302",170,,"Erie Street, Jersey City",,,Jersey City,NJ,7302,,40.7285619,-74.04293,3,U,U,,0,3.4017E+14,,,,0
10069,HUDSON PHARMACY,"2260 John F Kennedy Blvd Jersey City, NJ 07304-1429 United States, Jersey City, New Jersey 07304",2260,,John F Kennedy Blvd Jersey City,,,Jersey City,NJ,7304,,40.715762,-74.081893,3,U,U,,0,3.4017E+14,,,,0
10070,"HUDSON PHARMACY, INC.","5313 Hudson Ave West New York, NJ 07093-2615 United States, West New York, New Jersey 07093",5313,,Hudson Ave West New York,,,West New York,NJ,7093,,40.783409,-74.015541,3,U,U,,0,3.4017E+14,,,,0
10071,HUDSON RADIOLOGY CENTER OF NJ,"657 Broadway, Bayonne, NJ 07002, USA, Bayonne, NJ 07002",657,,"Broadway, Bayonne",,,Bayonne,NJ,7002,,40.66979,-74.113746,3,U,U,,0,3.4017E+14,,,,0
10098,Hackensack Umc Mountainside,"1 Bay Avenue,Montclair NJ 07042, Montclair, New Jersey 07042",1,,Bay Avenue,,,Montclair,NJ,7042,,40.812349,-74.204525,3,U,U,,0,3.4013E+14,,,,0
10099,Hackensack Umc Mountainside,"1 Bay Avenue,Montclair NJ 07042-4837, Montclair, New Jersey 07042",1,,Bay Avenue,,,Montclair,NJ,7042,,40.812349,-74.204525,3,U,U,,0,3.4013E+14,,,,0
10106,Hackensack Vascular Center Pc,"529 39th St,Union City NJ 07087, Union City, New Jersey 07087",529,,39th St,,,Union City,NJ,7087,,40.77612,-74.027029,3,U,U,,0,3.4017E+14,,,,0
10107,Hackensack-UMC Mountainside,"1 Bay Ave Montclair, NJ 07042-4837 United States, Montclair, New Jersey 07042",1,,Bay Ave Montclair,,,Montclair,NJ,7042,,40.812349,-74.204525,3,U,U,,0,3.4013E+14,,,,0
10143,Hanauer-Mesnard,"116 Millburn Avenue,Millburn NJ 07041, Millburn, New Jersey 07041",116,,Millburn Avenue,,,Millburn,NJ,7041,,40.722019,-74.289078,3,U,U,,0,3.4013E+14,,,,0
10146,"Happy Days 3 Adult Healthcare Center, L.L.C.","591 Montgomery St Jersey City, NJ 07302-3127 United States, Jersey City, New Jersey 07302",591,,Montgomery St Jersey City,,,Jersey City,NJ,7302,,40.723179,-74.062218,3,U,U,,0,3.4017E+14,,,,0
10147,"Happy Days Adult Day Healthcare Center, L.L.C.","67 South Munn Avenue, East Orange, NJ 07018, USA, East Orange, NJ 07018",67,,"South Munn Avenue, East Orange",,,East Orange,NJ,7018,,40.755769,-74.212988,3,U,U,,0,3.4013E+14,,,,0
10148,"Happy Days I I Adult Day Healthcare, L.L.C.","1060 Broad St Newark, NJ 07102-2318 United States, Newark, New Jersey 07102",1060,,Broad St Newark,,,Newark,NJ,7102,,40.72652,-74.177431,3,U,U,,0,3.4013E+14,,,,0
10151,Harborage,"7600 River Rd North Bergen, NJ 07047-6217 United States, North Bergen, New Jersey 07047",7600,,River Rd North Bergen,,,North Bergen,NJ,7047,,40.793442,-73.99752,3,U,U,,0,3.4017E+14,,,,0
10156,"Harrison Endo Surgical Center, Llc","620 Essex Street,Harrison NJ 07029, Harrison, New Jersey 07029",620,,Essex Street,,,Harrison,NJ,7029,,40.742674,-74.151498,3,U,U,,0,3.4017E+14,,,,0
10162,"Harry Snady, Md Phd, Pc","5600 Kennedy Blvd West, Ste 103,West New York NJ 07093, West New York, New Jersey 07093",5600,,Kennedy Blvd West,,,West New York,NJ,7093,,40.788952,-74.02343,3,U,U,,0,3.4017E+14,,,,0
10167,Harvey G Masor Md,"739 Chancellor Ave,Irvington NJ 07111-2953, Irvington, New Jersey 07111",739,,Chancellor Ave,,,Irvington,NJ,7111,,40.71603,-74.238533,3,U,U,,0,3.4013E+14,,,,0
10183,"Healthfirst Associates, Pc","137 Prospect Street,Newark NJ 07105, Newark, New Jersey 07105",137,,Prospect Street,,,Newark,NJ,7105,,40.728661,-74.164612,3,U,U,,0,3.4013E+14,,,,0
10196,Heart Center Of The Oranges,"77 Main Street,West Orange NJ 07052, West Orange, New Jersey 07052",77,,Main Street,,,West Orange,NJ,7052,,40.779282,-74.238411,3,U,U,,0,3.4013E+14,,,,0
10197,"Heart Center Of The Oranges,The","2091 Millburn Ave,Maplewood NJ 07040, Maplewood, New Jersey 07040",2091,,Millburn Ave,,,Maplewood,NJ,7040,,40.720829,-74.279602,3,U,U,,0,3.4013E+14,,,,0
10198,"Heart Center Of The Oranges,The","310 Central Avenue #102,East Orange NJ 07019, East Orange, New Jersey 07018",310,,Central Avenue #102,,,East Orange,NJ,7018,,40.75478,-74.214844,3,U,U,,0,3.4013E+14,,,,0
10199,"Heart Center Of The Oranges,The","310 Central Avenue Suite 107,East Orange NJ 07019, East Orange, New Jersey 07018",310,,Central Avenue,,,East Orange,NJ,7018,,40.75478,-74.214844,3,U,U,,0,3.4013E+14,,,,0
10200,"Heart Center Of The Oranges,The","60 Vose Avenue,South Orange NJ 07079, South Orange, New Jersey 07079",60,,Vose Avenue,,,South Orange,NJ,7079,,40.747391,-74.258217,3,U,U,,0,3.4013E+14,,,,0
10208,Hector L Florentino Md,"316 Monastery Place, Union City, NJ 07087, USA, Union City, NJ 07087",316,,"Monastery Place, Union City",,,Union City,NJ,7087,,40.764383,-74.032287,3,U,U,,0,3.4017E+14,,,,0
10214,Hemant Patel Md,"646 Sanford Avenue,Newark NJ 07106, Newark, New Jersey 07106",646,,Sanford Avenue,,,Newark,NJ,7106,,40.739632,-74.234894,3,U,U,,0,3.4013E+14,,,,0
10215,Hemant Patel Md Pa,"2083 Millburn Avenue,Maplewood NJ 07040, Maplewood, New Jersey 07040",2083,,Millburn Avenue,,,Maplewood,NJ,7040,,40.720669,-74.279266,3,U,U,,0,3.4013E+14,,,,0
10216,Hemant Patel Md Pa,"701 Stuyvesant Avenue,Irvington NJ 07111, Irvington, New Jersey 07111",701,,Stuyvesant Avenue,,,Irvington,NJ,7111,,40.723107,-74.239116,3,U,U,,0,3.4013E+14,,,,0
10217,Hemant Patel Md Pa,"91 Main Street,West Orange NJ 07052, West Orange, New Jersey 07052",91,,Main Street,,,West Orange,NJ,7052,,40.780022,-74.237953,3,U,U,,0,3.4013E+14,,,,0
10218,Hemant Shah Md,"297 Central Avenue,Jersey City NJ 07307, Jersey City, New Jersey 07307",297,,Central Avenue,,,Jersey City,NJ,7307,,40.745121,-74.04998,3,U,U,,0,3.4017E+14,,,,0
10222,Heme Med - N Peter Zauber Md,"22 Old Short Hills Rd, Suite # 108,Livingston NJ 07039-5605, Livingston, New Jersey 07039",22,,Old Short Hills Rd,,,Livingston,NJ,7039,,40.769161,-74.299919,3,U,U,,0,3.4013E+14,,,,0
10223,Hemlata Bhatia Md Physician Office,"332 Bloomfield Ave,Bloomfield NJ 07003-4805, Bloomfield, New Jersey 07003",332,,Bloomfield Ave,,,Bloomfield,NJ,7003,,40.785748,-74.19348,3,U,U,,0,3.4013E+14,,,,0
10231,Herneet Sahani Md,"539 Bloomfield Avenue,Newark NJ 07107, Newark, New Jersey 07107",539,,Bloomfield Avenue,,,Newark,NJ,7107,,40.773689,-74.185509,3,U,U,,0,3.4013E+14,,,,0
10245,Hilal Medical Center Llc,"685 Mt Prospect Avenue 2nd Floor,Newark NJ 07104, Newark, New Jersey 07104",685,,Mt Prospect Avenue 2nd Floor,,,Newark,NJ,7104,,40.775669,-74.165733,3,U,U,,0,3.4013E+14,,,,0
10256,Hoboken Pediatrics Pa,"1327 Willow Avenue,Hoboken NJ 07030, Hoboken, New Jersey 07030",1327,,Willow Avenue,,,Hoboken,NJ,7030,,40.753268,-74.029826,3,U,U,,0,3.4017E+14,,,,0
10257,Hoboken University Medial Center,"308 Willow Avenue,Hoboken NJ 07030-3889, Hoboken, New Jersey 07030",308,,Willow Avenue,,,Hoboken,NJ,7030,,40.740863,-74.033646,3,U,U,,0,3.4017E+14,,,,0
10258,Hoboken University Medical Center Transitional Care Unit,"308 Willow Ave Hoboken, NJ 07030-3808 United States, Hoboken, New Jersey 07030",308,,Willow Ave Hoboken,,,Hoboken,NJ,7030,,40.740863,-74.033646,3,U,U,,0,3.4017E+14,,,,0
10259,Hoffmann La Roche Employee Health Srvc,"340 Kingsland Street,Nutley NJ 07110-1150, Nutley, New Jersey 07110",340,,Kingsland Street,,,Nutley,NJ,7110,,40.83086,-74.155991,3,U,U,,0,3.4013E+14,,,,0
10260,"Holger G Armas, Md Llc","2911 Summit Ave, Suite 105,Union City NJ 07087, Union City, New Jersey 07087",2911,,Summit Ave,,,Union City,NJ,7087,,40.772491,-74.033439,3,U,U,,0,3.4017E+14,,,,0
10279,Holy Name Pulmonary Associates Pc,"8305a Bergenline Avenue,North Bergen NJ 07047, North Bergen, New Jersey 07047",8305,,a Bergenline Avenue,,,North Bergen,NJ,7047,,40.80442,-74.004692,3,U,U,,0,3.4017E+14,,,,0
10286,Home & Hospital Medical Personnel Inc,"799 Bloomfield Avenue Suite 210,Verona NJ 07044, Verona, New Jersey 07044",799,,Bloomfield Avenue,,,Verona,NJ,7044,,40.83429,-74.253227,3,U,U,,0,3.4013E+14,,,,0
10287,Home Away From  Home Adult Day Care Center Of Nutley,"263 Hillside Ave Nutley, NJ 07110-1114 United States, Nutley, New Jersey 07110",263,,Hillside Ave Nutley,,,Nutley,NJ,7110,,40.826522,-74.153187,3,U,U,,0,3.4013E+14,,,,0
10300,Horizon Health Center,"29 East 29th Street,Bayonne NJ 07002, Bayonne, New Jersey 07002",29,,East 29th Street,,,Bayonne,NJ,7002,,40.667961,-74.113157,3,U,U,,0,3.4017E+14,,,,0
10301,Horizon Health Center,"714 Bergen Avenue #706, Jersey City, NJ 07304, USA, Jersey City, NJ 07304",714,,"Bergen Avenue #706, Jersey City",,,Jersey City,NJ,7304,,40.7243762,-74.0696562,3,U,U,,0,3.4017E+14,,,,0
10304,Hospice Comfort Care Of Nj Inc,"238 Broadway,Bayonne NJ 07002, Bayonne, New Jersey 07002",238,,Broadway,,,Bayonne,NJ,7002,,40.655102,-74.125702,3,U,U,,0,3.4017E+14,,,,0
10305,Hospice Of New Jersey,"400 Broadacres Drive,Bloomfield NJ 07003, Bloomfield, New Jersey 07003",400,,Broadacres Drive,,,Bloomfield,NJ,7003,,40.838348,-74.183263,3,U,U,,0,3.4013E+14,,,,0
